id,structure_dc809,structure_17387,structure_1b96b,structure_313c0,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
7c8af,gemini-v15-flash,original,gpt-4-o,gpt-4-o,15.759024857603379,-18.7817932565711,-0.05338286241324673,1.4388030039146542,61155300.87934562,98.41530035369924,False,True,True
e33a9,gpt-4-o,gemini-v15-flash,gpt-4-o,original,16.071892196783114,21.897241807662507,-0.2842101525041343,1.4334593517705798,40211530.28429247,98.6423485197304,False,False,True
48f3e,llama-3-70b,gpt-4-o,llama-3-70b,llama-3-70b,28.501897785327092,56.302214246933104,0.263857864464299,1.221159703657031,22497986.957627885,98.10325351903086,False,False,False
c6da1,gemini-v15-flash,original,gemini-v15-flash,llama-3-70b,-1.225408643912301,0.4348297311117148,-0.31762950975953286,1.7288905046880245,51261542.51388434,98.67522073242151,True,False,True
13043,original,original,gemini-v15-flash,original,-0.0370995692630439,-0.12684061649751252,-0.3197318875568853,1.7085946490988135,51550720.8312116,98.67728868991044,True,True,True
cb236,gemini-v15-pro,gemini-v15-flash,gemini-v15-flash,gemini-v15-flash,27.792050151350274,10.313722943291385,0.2548355967940596,1.2332836244255305,46175353.20673351,98.11212807336611,False,False,False
54160,llama-3-70b,gpt-4-o,gpt-4-o,gemini-v15-flash,43.81001232694316,51.350769456535616,0.8467508923939887,0.9597030770033598,25047258.92635593,97.52990366541658,False,False,False
d1501,gemini-v15-flash,gemini-v15-pro,llama-3-70b,gemini-v15-flash,27.793600991521643,10.742110400456177,0.08803836601595548,1.2332571366801859,45954796.14055703,98.27619448567089,False,False,False
138a5,gemini-v15-flash,gpt-4-o,gpt-4-o,gemini-v15-flash,43.41799600756299,52.018959614402455,0.4809480561169445,0.9663985628634691,24703238.44115667,97.88971754649191,False,False,False
116bf,gemini-v15-pro,gpt-4-o,gemini-v15-flash,gemini-v15-pro,35.11699767544419,54.176423336116336,0.5532867991690149,1.1081763772293924,23592459.26010245,97.8185631395043,False,False,False
3f8e5,llama-3-70b,gpt-4-o,gpt-4-o,original,31.2535868018352,56.58612009326991,0.2541029357042994,1.174161928333342,22351816.850424416,98.11284873926608,False,False,False
ca9c5,gpt-4-o,gpt-4-o,gemini-v15-flash,original,31.407593251969057,57.0180184292529,0.5513467373731573,1.1715315582230688,22129452.193668686,97.82047143844315,False,False,False
91873,gpt-4-o,gpt-4-o,gpt-4-o,gemini-v15-pro,34.80712113870541,53.637663418027095,0.2962927304040303,1.1134689476341009,23869842.04738965,98.07134967947972,False,False,False
d6989,gemini-v15-pro,gemini-v15-pro,original,original,15.210643552515068,22.18460565675421,-0.24888303588833774,1.4481691427528858,40063579.80997112,98.60759978167769,False,False,True
7f767,original,gpt-4-o,gemini-v15-flash,gpt-4-o,44.164576158817,50.25748838268618,0.8557346286736277,0.9536472650244832,25610139.23977684,97.52106701163272,False,False,False
11680,llama-3-70b,original,gemini-v15-flash,gemini-v15-flash,14.006400613421517,-20.653968314709992,0.1862120087068868,1.468737142533064,62119198.00398308,98.17962815022243,False,True,False
0874e,llama-3-70b,gpt-4-o,llama-3-70b,gemini-v15-flash,43.67467826293306,50.93322343723782,0.661724850017525,0.9620145300403238,25262234.233101584,97.71190044566315,False,False,False
89ac1,original,gpt-4-o,llama-3-70b,gemini-v15-pro,34.50205572357501,54.920197467308924,0.39658468877702896,1.118679345957935,23209524.051495977,97.97269970959402,False,False,False
7708f,original,gpt-4-o,gpt-4-o,llama-3-70b,28.615920608411493,57.64185430017051,-0.2289935386968144,1.219212238304317,21808267.697801642,98.58803591702876,False,False,True
36b00,gemini-v15-flash,gpt-4-o,original,original,31.37347796355898,56.53475358398871,0.08032089110588862,1.1721142340451478,22378263.111623965,98.2837856094242,False,False,False
7a6ce,gemini-v15-pro,gemini-v15-flash,gemini-v15-flash,gemini-v15-pro,19.434583918796758,18.6648287593349,-0.03700970152776373,1.3760258885100485,41875751.60236776,98.39919525559876,False,False,True
251a0,original,original,llama-3-70b,original,0.030404821098632115,-2.627127464485034,-0.14973974045054098,1.7074417004361748,52838003.92638316,98.51007966871975,False,True,True
bde8c,llama-3-70b,gpt-4-o,original,gemini-v15-pro,35.17810338465015,54.697638003448624,0.2756314314060488,1.1071327155455948,23324109.71822794,98.09167270993018,False,False,False
5529f,gemini-v15-pro,gpt-4-o,original,gemini-v15-pro,35.08872165116909,53.772036376677875,0.23044862413824727,1.1086593206971884,23800659.57008367,98.13611578042784,False,False,False
32dab,original,original,gemini-v15-flash,gemini-v15-flash,15.201581326130617,-20.149103234524873,-0.09749236152729512,1.4483239220455288,61859266.11513287,98.45868768833569,False,True,True
86fbb,original,gpt-4-o,gemini-v15-flash,original,28.919456460324025,56.94003240167019,0.012522893802982141,1.214027964323759,22169603.624712527,98.35047361213891,False,False,False
da34f,original,gemini-v15-pro,gemini-v15-flash,gemini-v15-flash,28.769665180798196,8.967556685027148,0.05566297301021753,1.2165863409638404,46868432.510393694,98.30803982598397,False,False,False
b6a3d,gemini-v15-flash,gpt-4-o,original,gemini-v15-pro,35.56507583370748,54.52051018409003,0.4163413965258288,1.1005233770236373,23415304.71360555,97.95326646034775,False,False,False
69103,original,gemini-v15-flash,gemini-v15-flash,gemini-v15-flash,29.23819313055871,10.57416827646116,0.06766033295270221,1.2085840662941336,46041261.8424264,98.29623888784063,False,False,False
2b5c9,gemini-v15-flash,gemini-v15-pro,gpt-4-o,gemini-v15-flash,28.214280540832718,10.668511453551858,-8.865043910314463e-05,1.2260720940306782,45992688.86484529,98.36287867910417,False,False,True
7aa4f,gemini-v15-flash,gpt-4-o,llama-3-70b,original,31.352544385831724,57.36019071866954,0.10964464483412849,1.172471771389246,21953283.365617324,98.25494194669037,False,False,False
8271b,original,original,gemini-v15-flash,gemini-v15-pro,5.810713233414534,-7.420073825577059,-0.10259530244389586,1.60871628690511,55305672.3187774,98.46370708346883,False,True,True
96c0b,gpt-4-o,gemini-v15-flash,gpt-4-o,llama-3-70b,12.999989195866185,24.774816486003925,-0.3009108521294214,1.4859262570738792,38729998.9785928,98.65877579407854,False,False,True
0954a,gemini-v15-pro,gemini-v15-flash,gpt-4-o,gemini-v15-pro,20.050443669668372,18.360119193294377,-0.06235276001006365,1.3655072441324592,42032632.59128979,98.42412339536837,False,False,True
abe51,llama-3-70b,gemini-v15-pro,original,original,15.931517806791506,22.94979170271514,-0.2586097650364677,1.4358568916097283,39669620.587884456,98.6171672639875,False,False,True
f4956,gpt-4-o,gpt-4-o,gpt-4-o,gemini-v15-flash,44.322872570613335,49.21675338883943,0.36113914714925666,0.9509436240419745,26145965.985100377,98.00756493379433,False,False,False
82505,llama-3-70b,gemini-v15-flash,gpt-4-o,gemini-v15-flash,27.75235859983591,10.824072317200573,0.47364518056505034,1.2339615406468512,45912597.706422225,97.89690085874307,False,False,False
ef9e5,llama-3-70b,gemini-v15-pro,original,gemini-v15-flash,27.849946061445124,12.050960435467607,0.17509388868696618,1.2322947848588228,45280929.249827646,98.19056424343412,False,False,False
