id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
0b820,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.01072016292090509,-0.3840262529811336,-0.0014056003302391066,24.718036967162043,8349246.867855648,99.92295535023123,True,True,True
b076f,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.22102472796888678,-0.4072618067066641,0.0017150483275089675,24.660760319512338,8351179.440012864,99.91983714969575,False,True,False
e373f,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,original,0.2577964413812184,-0.06715184052546455,0.005397464528241615,24.651672048075124,8322891.452612273,99.91615762231913,False,True,False
423bc,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,0.2523096259187012,-0.1917403790584525,0.004422448615664477,24.653028135774658,8333253.862887547,99.91713187334004,False,True,False
e041a,gpt-4-o,gpt-4-o_2,original,original,original,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.42872111647908695,-0.23455873223661916,0.002133861582857956,24.609427352398633,8336815.196443332,99.91941866499583,False,True,False
d0397,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,0.265857865673327,-0.4140976720770664,0.0005668529482204417,24.64967963582836,8351747.999869081,99.92098444432555,False,True,False
e0cfd,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,0.2256525193118328,-0.398840140846236,0.005147242330988605,24.659616542952136,8350478.98427372,99.9164076482192,False,True,False
c58a7,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,0.27346653433891527,-0.396086571013431,0.0059644267182232535,24.647799123888834,8350249.961438512,99.91559110490616,False,True,False
60bdf,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,original,gpt-4-o,original,0.10130262007737906,0.07345626472295012,0.0031880303101361755,24.6903501023259,8311196.645916815,99.91836532325493,False,False,False
b104f,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,-0.0015737824350903964,-0.24637292784213818,2.0027323519097235,24.715776403788478,8337797.819270265,97.92038962712788,True,True,False
e4bb1,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,original,original,0.3652241140898026,0.11559503206266462,0.0040526755435801535,24.625120882550256,8307691.835596299,99.9175013563283,False,False,False
6e1e5,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.08491122865951173,-0.09096785208949738,0.0009198081309106606,24.6944012982212,8324872.303225445,99.9206317660332,False,True,False
555ec,original,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o_1,original,original,original,original,original,original,0.3633496338447207,-0.2713051912272894,0.0035310703811130004,24.625584167605265,8339871.511965679,99.91802255229597,False,True,False
b069c,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.3368434757748087,-0.2688548701004779,0.0008441423621222742,24.632135267267003,8339667.711253983,99.92070737244283,False,True,False
0321c,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.28253343421742916,0.16507984991294533,0.006645232172550961,24.645558204455302,8303576.031759126,99.9149108335379,False,False,False
eb6f6,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,original,gpt-4-o,0.2075000054834378,-0.3237563853701966,2.001899915008586,24.664103007074445,8344234.038402996,97.92122141098936,False,True,False
922a9,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,0.4350051829665022,-0.06719854601401068,-9.316461015363319e-05,24.607874221019447,8322895.337250781,99.92164394410578,False,True,True
9df70,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.33448869948908655,-0.08865971475636672,-8.532991177121889e-05,24.632717259349302,8324680.328375276,99.92163611555365,False,True,True
42e02,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,0.2032805189630093,-0.6439633286634456,0.002431271787847589,24.665145869515836,8370866.6304412875,99.91912148810661,False,True,False
08aec,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.3694595587033343,-0.01123217498756452,0.006336286809165695,24.624074076004327,8318240.44278759,99.91521953653628,False,True,False
f55e8,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,0.3433614376507304,-0.04655563713857002,0.0016522301230958688,24.63052432773635,8321178.403305162,99.91989991861982,False,True,False
5b171,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.11538978690034316,-0.1905611868850452,0.0012720273532775387,24.686868404466658,8333155.785863464,99.9202798231238,False,True,False
4033d,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,original,0.4371754974197255,-0.2493787051290404,2.0002285000777924,24.607337819393724,8338047.818971761,97.92289151470939,False,True,False
7c5e6,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,original,original,original,0.31940104205496855,0.035186978041995165,0.0029321472228016547,24.636446232339367,8314379.619681493,99.91862100560417,False,False,False
9655b,original,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,gpt-4-o,original,original,original,0.20555969617781464,-0.6833200003570721,0.005003422487322573,24.664582562036813,8374140.045347352,99.91655135523743,False,True,False
9ef35,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,0.2844482487835355,-0.17724820887508536,0.002263900026609555,24.64508495061658,8332048.504714256,99.91928872856613,False,True,False
7d248,gpt-4-o,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,0.427608132192214,-0.4228972992967402,0.009792378950473458,24.60970243077725,8352479.891811899,99.9117661556698,False,True,False
f49a9,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,original,0.3242441625788067,-0.14021138156804225,0.003804014538356771,24.63524923633784,8328968.0383698465,99.91774982226109,False,True,False
62871,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.3478901587762544,-0.43550198080760993,0.0027880967865515313,24.62940503676422,8353528.261772272,99.91876494303408,False,True,False
1f193,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,0.5110373893681818,-0.4581942776582143,0.0007818662792085358,24.589082566630097,8355415.649591594,99.92076959967069,False,True,False
d1b22,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,0.013280657884587673,-0.2071033212477622,0.0021108142788745857,24.712105071311818,8334531.645835124,99.9194416942194,False,True,False
a8e3d,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.4317843625753656,-0.23969882303303974,-0.004226100653703575,24.608670259257778,8337242.713535288,99.92577363789624,False,True,True
388e6,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,original,original,gpt-4-o,0.17721548818901356,-0.24403124191566522,0.005866495070374933,24.671587942857297,8337603.054080853,99.91568895972746,False,True,False
3ca87,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,0.28294355760576706,-0.30596153790185276,0.0005026833149598232,24.645456840870903,8342753.986446178,99.92104856361829,False,True,False
d85c7,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,-0.10624584111695377,-0.342509695659088,-0.0006903546925575895,24.741646508630364,8345793.808647685,99.92224066569766,True,True,True
a10a6,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,0.10949221936479167,-0.34139668714064736,2.00218868332098,24.68832601113245,8345701.236320858,97.92093286921325,False,True,False
14640,gpt-4-o,gpt-4-o_2,original,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,original,original,original,0.4524589521155828,-0.23888974145628436,0.005126351267750995,24.60356045435183,8337175.419742912,99.91642852289358,False,True,False
8f936,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.3127245749906967,-0.31610191483180844,2.0052058621181366,24.63809634704143,8343597.392648156,97.91791805736713,False,True,False
52771,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,0.20927470339869336,-0.39142166598294315,1.9991537944069642,24.663664383608847,8349861.967001863,97.92396537728278,False,True,False
070f8,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,original,gpt-4-o_1,original,original,original,original,original,gpt-4-o,0.050259350509552166,-0.532966459156011,2.0004117078183894,24.702965644160287,8361634.680900419,97.9227084506937,False,True,False
b0579,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,0.1846816800737803,-0.16736125481878633,0.0056553391424571395,24.66974264460616,8331226.176468733,99.91589995000535,False,True,False
d9503,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,original,original,original,gpt-4-o,0.32743407707297556,-0.32750959228585275,0.003788312689961946,24.634460836611687,8344546.204115557,99.91776551179152,False,True,False
65d56,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.2346871990620096,-0.08295829903842512,0.005038619361444951,24.657383586848155,8324206.124170661,99.91651618597496,False,True,False
47926,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,original,gpt-4-o,0.3566653429267698,-0.3858358416967364,2.0012585504852276,24.627236216003077,8349397.376890599,97.92186227236772,False,True,False
c6034,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.2447043343043293,-0.5662421150613139,2.0080919432888797,24.65490781306289,8364402.319101571,97.91503424030246,False,True,False
0c019,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.08391871779202244,0.06368585385615676,0.0027263845193085633,24.69464660112746,8312009.280908379,99.91882660688857,False,False,False
776ea,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.30360726325886955,-0.40145808262244975,-0.0006828169051378745,24.640349725959823,8350696.726508128,99.92223313382357,False,True,True
eda1e,gpt-4-o,gpt-4-o_2,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,0.3851988443580155,-0.36268954206402926,0.003592786520497779,24.6201840505749,8347472.228269604,99.91796088457237,False,True,False
dc613,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,0.08403363546850874,-0.07901276824112813,0.0034014773836264917,24.694618198778482,8323877.962291914,99.91815204362885,False,True,False
6292c,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.3138849638520826,-0.4500506751120194,-0.0013306973638301804,24.637809552438558,8354738.321229803,99.92288050602556,False,True,True
34a2a,original,gpt-4-o_2,original,original,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,gpt-4-o,original,original,0.1739630710410901,-0.0008700486744212114,0.0034126123645911383,24.672391790356485,8317378.593010353,99.91814091738318,False,True,False
72119,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,0.4813190067120661,-0.22346709692810057,1.9999267002687404,24.596427580043674,8335892.671168986,97.92319307775907,False,True,False
52812,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,original,0.2991831346698302,-0.2535240301263746,0.002908245278964075,24.64144316648133,8338392.598345951,99.91864488879713,False,True,False
78a36,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,-0.358524431550661,-0.08535246987536026,0.0038187384007120208,24.80399813967757,8324405.2546908,99.91773510994948,True,True,False
34a39,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,0.04264229999682695,-0.10535529595280989,2.0036859527407196,24.704848227705806,8326068.950989995,97.9194367743886,False,True,False
7928d,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,original,original,original,original,0.22259980749008834,-0.22338531500468325,0.0017288351899274544,24.660371032506227,8335885.869115976,99.91982337364901,False,True,False
12aec,gpt-4-o,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,original,0.32660568347112295,-0.17746830889037496,0.0038430460174370424,24.63466557729989,8332066.811106537,99.91771082140187,False,True,False
6b633,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,0.25057600948101727,-0.391202113424257,0.002944210730128902,24.65345660579391,8349843.706143225,99.91860895156056,False,True,False
c1870,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,0.3672441820950909,-0.25490993921970734,0.007757962476644223,24.62462161491625,8338507.868649291,99.91379897616125,False,True,False
3ab77,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,0.0025534810446119936,-0.0915491447661487,1.9989712098176644,24.71475633462891,8324920.651117445,97.92414781863603,False,True,False
59185,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,-0.01742666561884685,-0.43849293238488585,4.000875826634887,24.719694505287336,8353777.028374097,95.92381367892281,True,True,False
47456,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,original,gpt-4-o,0.26503577904055586,-0.42732220046592645,0.003823611094172972,24.64988281772472,8352847.924392444,99.9177302410786,False,True,False
df288,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.40526948303141486,0.14155322496763198,0.004525650906811033,24.615223514465615,8305532.813201034,99.91702875201021,False,False,False
e1f03,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,-0.09646323673058917,-0.2630411018977329,8.269294238115128e-05,24.73922870005481,8339184.162349151,99.921468224512,True,True,False
09f5b,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,0.4249653539551041,-0.2389096927255517,0.0002119971032956967,24.610355603657663,8337177.0791510735,99.9213390217891,False,True,False
5ce68,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.25473362135409805,-0.3912119808309308,2.004324849152505,24.652429035911336,8349844.5268456545,97.9187983791856,False,True,False
930c9,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,original,original,original,gpt-4-o,gpt-4-o,0.3413912846630074,-0.36791853776070094,0.00280295436568357,24.631011258680374,8347907.139854366,99.91875009711059,False,True,False
abf3c,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,original,original,-0.022328095668505434,-0.22069166788164366,0.006982374689243589,24.72090591271408,8335661.83023604,99.91457395550664,True,True,False
7a547,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,original,original,0.1445170206604538,-0.3619326613116655,-0.0003840196719839715,24.67966949579306,8347409.276179646,99.9219345709943,False,True,True
8d55c,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,0.1960013123163597,0.03253711649882959,0.00727620860442873,24.66694495364092,8314600.016780667,99.91428035210166,False,False,False
184a8,gpt-4-o,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.38933312733370684,-0.41385732952241816,0.006689957816242564,24.6191622465197,8351728.009842814,99.9148661429811,False,True,False
fb7d5,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.14582220833625067,-0.41278974629127685,0.002369976493051072,24.679346913602203,8351639.215676237,99.91918273531577,False,True,False
0c85f,original,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.0869439255626934,-0.4120664422468488,0.005404962267173086,24.693898909306153,8351579.056263899,99.91615013046211,False,True,False
e4cef,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.08096690771608622,-0.14036042382611244,0.0008326811550731835,24.695376152424142,8328980.43467086,99.92071882465866,False,True,False
c3dd1,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,0.01019603522747299,-0.21588659208123198,0.0027610815257418553,24.712867447752505,8335262.177367213,99.91879193710164,False,True,False
a6ec9,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.3404777460740821,-0.2621867791730658,0.0004887774511094531,24.631237043282017,8339113.105711962,99.9210624585731,False,True,False
45a64,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,0.2574330219479634,-0.4980479714327182,0.0025584465699690887,24.651761868596076,8358730.403346147,99.91899441309202,False,True,False
22151,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,0.18194034910467177,-0.10055259266770987,0.005157857297689411,24.670420175176115,8325669.495450532,99.91639704157986,False,True,False
beef2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,original,0.4723592372454881,-0.2262406614323612,-0.0001872038589695297,24.598642021780833,8336123.357022247,99.92173790958161,False,True,True
9ba89,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.4793810831978022,-0.3781050723842809,0.00574918459566975,24.596906545348464,8348754.385133071,99.9158061781731,False,True,False
a6f6e,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,gpt-4-o,original,original,gpt-4-o,original,0.017076073591682117,-0.2961236693881213,0.0007516581100996825,24.71116701961495,8341935.740795543,99.92079978414175,False,True,False
