id,structure_613f3,structure_1da1a,structure_c7523,structure_aa9fb,structure_d0964,structure_e6340,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
4bdd8,mistral-large,original,gpt-3.5-turbo,original,original,claude-v3-haiku,-1.9154026605062497,-1.438840138354822,-0.598618233970492,5.353350046928972,181123954.8475542,131.01716330561084,True,True,True
177d7,gpt-3.5-turbo,claude-v3-sonnet,gpt-3.5-turbo,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,7.715038283361377,4.049019393747054,-12.031760719333194,4.847488124854863,171325116.249376,145.9074065554456,False,False,True
49624,gpt-3.5-turbo,llama-3-8b,mistral-large,original,original,claude-v3-sonnet,19.253278790223984,8.391979655811598,-26.92117423122051,4.2414144721347835,163570550.6674153,165.2990120850031,False,False,True
ad0d8,claude-v3-opus,original,llama-3-8b,gpt-4-o,original,original,8.092394702233936,3.135211383109708,-13.161940143678972,4.827666577277705,172956764.64590997,147.3793244088277,False,False,True
2480e,llama-3-70b,llama-3-8b,original,gpt-4-o,original,claude-v3-opus,17.13762742590802,7.151130346719183,-23.674133151750876,4.352544115297496,165786147.11869702,161.0701457363673,False,False,True
0acc3,original,mistral-large,gpt-3.5-turbo,original,original,claude-v3-haiku,-0.0448510319866978,0.46875757159745113,-2.940318436806885,5.255094853043556,177717846.8812817,134.06693598911073,True,False,True
b6e05,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,30.013302365283273,13.471981341973164,-49.33767849654239,3.6762185232713818,154499961.9779659,194.49371526909556,False,False,True
f02c4,original,claude-v3-sonnet,llama-3-8b,original,original,claude-v3-sonnet,-1.4745973718890857,-0.294967888303192,-2.2355523923678016,5.330195695860311,179081515.62518987,133.14906604658557,True,True,True
8225a,mistral-large,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,20.436000973147475,9.389774128204085,-30.157328858823362,4.179289163416252,161788940.38166812,169.51370018678935,False,False,True
4f2f5,mistral-large,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,7.910142232713148,4.967450111052883,-14.84858288218976,4.837239823723212,169685213.78652233,149.57596638054684,False,False,True
15838,gpt-3.5-turbo,claude-v3-sonnet,llama-3-8b,original,original,claude-v3-sonnet,7.844458318835181,3.223209023206986,-11.395175074491133,4.840690028248355,172799640.60377845,145.0783330865208,False,False,True
4055e,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-opus,18.41105464784912,8.218828219333256,-27.33458577206247,4.285654307669029,163879720.93118918,165.83742909618852,False,False,True
31e68,original,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,11.193171907052546,4.314431989358226,-16.098873601801106,4.664790845429525,170851209.2240405,151.20431422733162,False,False,True
bc95f,mistral-large,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,19.343939205804556,7.907219458161183,-30.585044546554577,4.236652317177504,164436113.4442705,170.07074656666626,False,False,True
9b19e,llama-3-70b,mistral-large,llama-3-8b,original,original,claude-v3-opus,5.31296189125566,0.1998701471129099,-10.073991114769667,4.9736629270017145,178197958.3816201,143.35765562945082,False,False,True
fa934,claude-v3-opus,original,original,claude-v3-sonnet,original,original,16.94727211201891,7.104289794017915,-25.395003760350487,4.362542983004824,165869783.1908458,163.3113652432828,False,False,True
22dd0,claude-v3-opus,mistral-large,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,18.81695378032187,8.93555916587643,-27.723489722059387,4.264333485858515,162599963.16362727,166.3439280245181,False,False,True
04e83,mistral-large,original,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,8.685440667977527,2.573182632576981,-14.618995440195583,4.796515420870856,173960294.16079473,149.2769573493223,False,False,True
24154,gpt-4-o,mistral-large,gpt-4-turbo,original,original,claude-v3-haiku,6.676320026537931,1.8588061421876148,-11.854240173867227,4.902049283264205,175235847.93302792,145.67620816819417,False,False,True
38b14,claude-v3-opus,original,llama-3-8b,gpt-4-o,original,claude-v3-opus,7.977521991451321,3.768879902917038,-11.852186211283497,4.833700540894642,171825318.85834616,145.6735331379007,False,False,True
b8501,gpt-3.5-turbo,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,original,18.571173936927355,7.940453387066809,-28.48833652721979,4.2772436594124885,164376772.65695176,167.34004567041274,False,False,True
d07f5,original,original,mistral-large,claude-v3-sonnet,original,claude-v3-opus,10.600211902771834,1.4917840425997864,-14.746225617374732,4.6959374865051355,175891183.6417479,149.44265879923796,False,False,True
ae98c,mistral-large,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,20.12912214637246,9.545125841675992,-31.47133042262874,4.195408707065508,161511552.3841516,171.22502346827338,False,False,True
981a5,gpt-3.5-turbo,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,30.938967580548397,14.375149865915283,-49.97830037501853,3.627595746004954,152887310.89947262,195.3280454293195,False,False,True
6692e,claude-v3-opus,claude-v3-sonnet,gpt-4-turbo,original,gpt-4-turbo,claude-v3-haiku,7.679332421254524,4.132484330376729,-15.928733632096266,4.849363660579547,171176085.5684963,150.98272812021645,False,False,True
0d56d,gpt-4-o,mistral-large,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-opus,6.676818343452075,1.8685304058552468,-12.897598916357433,4.902023107977584,175218484.78996497,147.03505290334994,False,False,True
465f8,gpt-3.5-turbo,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,29.913617110445593,14.072733425282214,-49.98510705073645,3.681454729475081,153427290.07967296,195.33691027617087,False,False,True
7ae20,llama-3-70b,llama-3-8b,original,claude-v3-sonnet,gpt-4-turbo,original,26.554215817220907,12.476655984297155,-41.932983334560134,3.8579153095372023,156277163.53997558,184.85002261906973,False,False,True
bc140,llama-3-70b,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,27.424100266359503,11.481788422440356,-41.27296911660169,3.812222550297156,158053547.68541017,183.99043635340982,False,False,True
79d8a,llama-3-70b,original,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,6.5699256553180305,2.0353352287141138,-12.037484530432565,4.907637901837006,174920646.7117433,145.9148611060816,False,False,True
72cc6,original,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-opus,9.790691960558949,3.4644360387699438,-16.663099869149796,4.738459455780685,172368918.10128096,151.9391486247446,False,False,True
20088,original,llama-3-8b,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,9.994174009858213,3.4972916189513996,-15.963794015665165,4.727771074930206,172310252.8739069,151.02838990046993,False,False,True
ce90c,original,llama-3-8b,gpt-3.5-turbo,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,8.105363911663233,2.872614707922441,-15.004916758924065,4.8269853385631,173425643.70914516,149.77957177213045,False,False,True
a98c1,gpt-3.5-turbo,llama-3-8b,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,20.10602703724928,6.338559305659308,-30.453040477725757,4.196621832856908,167237032.01003274,169.8988277178156,False,False,True
376f8,claude-v3-opus,claude-v3-sonnet,gpt-4-turbo,original,gpt-4-turbo,original,7.117352040441591,2.643390805710059,-15.081485708783509,4.878883022908122,173834934.07226118,149.87929328703777,False,False,True
3e8c8,gpt-3.5-turbo,mistral-large,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,7.64063629242011,3.1397537336345875,-14.122608855507638,4.851396267209202,172948654.05937085,148.63047568416147,False,False,True
4bd73,llama-3-70b,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,16.669860280045746,7.145335517187157,-24.40019850823742,4.3771147023420784,165796494.06707573,162.0157553784411,False,False,True
bb7e7,original,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,22.48175147421197,9.286072880188685,-33.42462453497219,4.071831230120734,161974103.9751946,173.76894562340266,False,False,True
35dbb,llama-3-70b,original,gpt-4-turbo,original,gpt-4-turbo,claude-v3-sonnet,5.562994260612044,3.34610047597038,-9.56559116326539,4.960529379360378,172580211.97159863,142.69552805115862,False,False,True
44469,claude-v3-opus,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-haiku,18.951673089187878,7.8291967271470915,-30.62442401591822,4.257257032254711,164575426.80382788,170.12203341790814,False,False,True
60747,gpt-4-o,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,30.003386392371663,12.936241349645675,-48.388629645369086,3.676739383442327,155456551.6436995,193.2576974141586,False,False,True
58325,gpt-4-o,claude-v3-sonnet,llama-3-8b,gpt-4-o,gpt-4-turbo,original,8.447075656331188,3.053454265977131,-11.686516808354849,4.8090361126698555,173102745.93248412,145.4577693868742,False,False,True
841fe,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,30.080417580159303,14.127290300530438,-47.19074095954048,3.672693136241287,153329876.14044017,191.69759668585502,False,False,True
9cfe7,llama-3-70b,original,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,15.369626401521058,6.295197848008089,-21.57245151878705,4.445412593660876,167314455.98971382,158.3329673281907,False,False,True
61412,llama-3-70b,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,original,16.164811135508153,6.9510965695227656,-23.565614749599447,4.40364361545071,166143317.10190555,160.92881404149978,False,False,True
a4afd,mistral-large,claude-v3-sonnet,original,original,original,claude-v3-haiku,-2.0660377671132153,-3.3173650904642407,-1.4957159366125041,5.361262515839189,184478151.99868292,132.18552126391575,True,True,True
bb588,mistral-large,llama-3-8b,gpt-4-turbo,gpt-4-o,original,claude-v3-opus,10.092216300239745,3.9984438535666733,-14.433783430960501,4.722621169360354,171415421.32230002,149.03574178904813,False,False,True
d0cc9,llama-3-70b,llama-3-8b,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,27.260909438736064,13.33872152889616,-43.92556540399368,3.820794538455084,154737903.81891984,187.44511244210918,False,False,True
e8588,mistral-large,original,mistral-large,claude-v3-sonnet,original,claude-v3-opus,8.52805773990132,2.406385888267318,-14.935393292077046,4.8047823352273555,174258117.81437612,149.68902612081462,False,False,True
e9a92,llama-3-70b,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,17.075575008398967,6.513437068249513,-25.9176079986721,4.355803566798568,166924779.30749762,163.99199213496775,False,False,True
6af24,mistral-large,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-opus,9.457272028139426,3.2181249722091807,-15.270974852193325,4.755973134422675,172808718.42270967,150.1260792815434,False,False,True
1da2e,llama-3-70b,llama-3-8b,mistral-large,original,original,claude-v3-opus,16.78871461220893,7.936577259228456,-26.007637538826145,4.370871594548225,164383693.67066425,164.10924439122894,False,False,True
76659,original,mistral-large,mistral-large,original,original,claude-v3-haiku,-1.0266401447016826,-0.5676560982409271,-3.360639082730601,5.30666567212902,179568413.61176836,134.6143512486288,True,True,True
a2d4e,mistral-large,mistral-large,gpt-3.5-turbo,original,original,claude-v3-opus,-0.6797989857687877,0.5724965495102838,-3.2301907980132403,5.288447011495009,177532615.91919866,134.44445861469617,True,False,True
1e35a,gpt-3.5-turbo,mistral-large,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-haiku,7.165313695487405,2.678082928286061,-12.568511680437332,4.876363722374663,173772989.6096229,146.60645779054175,False,False,True
d74a0,llama-3-70b,original,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,14.902070313629595,6.258070218627346,-22.26427549067186,4.4699720943812284,167380749.16753784,159.2339818340993,False,False,True
d179b,llama-3-70b,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,29.00725868141134,11.651488289152233,-46.18742673206484,3.7290633716620505,157750540.36637896,190.3909049410212,False,False,True
c99d0,original,llama-3-8b,gpt-3.5-turbo,gpt-4-o,original,claude-v3-haiku,9.371280957556822,4.241786925692779,-15.470771540346513,4.76049002087675,170980920.4984724,150.3862895685158,False,False,True
163fc,llama-3-70b,llama-3-8b,original,gpt-4-o,gpt-4-turbo,claude-v3-sonnet,14.43249253829961,5.194520942078036,-23.258178152902357,4.494637789065019,169279767.83613783,160.5284161881028,False,False,True
b11f6,claude-v3-opus,mistral-large,llama-3-8b,original,original,claude-v3-haiku,7.438738071948609,0.9056128991997162,-13.380553540989665,4.862001453666016,176937820.5666706,147.66404111447503,False,False,True
e6d3f,original,llama-3-8b,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,9.388218206125737,4.097899970852124,-16.204798976563474,4.759600351424888,171237837.61499467,151.34226882717684,False,False,True
1ce8e,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-opus,18.36305165477748,7.449539277506332,-28.94269828779784,4.28817577958107,165253323.54113758,167.93179523944784,False,False,True
ffad2,claude-v3-opus,original,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,7.273983377074234,0.5121697706133004,-14.37113583683056,4.870655587688089,177640332.30044013,148.9541511050515,False,False,True
4298c,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,original,original,31.09791985096985,13.857581042632912,-48.281799413538934,3.619246398191899,153811455.06408292,193.11856435074898,False,False,True
984cd,claude-v3-opus,claude-v3-sonnet,llama-3-8b,original,gpt-4-turbo,claude-v3-haiku,6.740328286738963,2.3611571575603665,-14.001178647813003,4.89868709645234,174338875.90040317,148.47232797168732,False,False,True
91dff,llama-3-70b,original,original,claude-v3-sonnet,original,original,14.751492291263684,6.575473718226501,-24.488455276699163,4.477881564805284,166814009.8687501,162.13069882050195,False,False,True
db137,llama-3-70b,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,16.065673332478077,5.215560651173811,-24.56587157021561,4.408851065440103,169242200.41802588,162.23152389492364,False,False,True
97b1d,llama-3-70b,llama-3-8b,llama-3-8b,gpt-4-o,gpt-4-turbo,claude-v3-opus,16.617461039786626,7.565145117879451,-25.089108816767382,4.379867097642273,165046903.72222704,162.9129752009407,False,False,True
58e51,original,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,9.594080812423458,3.3827952888432433,-14.984599093707828,4.748786926129833,172514691.60858127,149.7531105452433,False,False,True
a6007,llama-3-70b,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,28.35882128938392,11.180115965851986,-45.8201520045817,3.763124095089734,158592198.44611818,189.91257537950807,False,False,True
e2092,gpt-3.5-turbo,claude-v3-sonnet,mistral-large,gpt-4-o,original,claude-v3-haiku,6.443578066177082,3.3275159750633243,-12.108855603265916,4.914274610858411,172613395.49675095,146.00781303393964,False,False,True
3d318,gpt-3.5-turbo,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,original,19.598731275172206,7.896753798203511,-31.352223684896437,4.2232687549199905,164454800.38626468,171.0699017858664,False,False,True
2a133,original,claude-v3-sonnet,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,-1.4953903332862122,1.6543355121011838,-2.3297923017599924,5.331287895841524,175600940.13164645,133.27180178406883,True,False,True
141dc,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,original,original,16.691888367223264,7.851652361753266,-25.430471903858738,4.375957624427974,164535331.1822402,163.35755808004086,False,False,True
9da0d,original,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,8.29402896925988,2.07995867282534,-15.106733677868858,4.817075255606324,174840969.39420575,149.9121756202831,False,False,True
e7659,claude-v3-opus,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,original,29.651885327127495,13.586619218884943,-49.37533698768263,3.69520281678997,154295270.50462818,194.54276076067566,False,False,True
017d2,llama-3-70b,claude-v3-sonnet,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,15.520126544748386,6.761451173766876,-23.209375256987514,4.437507214024663,166481938.1276496,160.46485649815764,False,False,True
7e642,mistral-large,llama-3-8b,mistral-large,claude-v3-sonnet,original,claude-v3-opus,20.92634199223998,6.775944017088821,-30.78371212818065,4.153532829741016,166456060.45499605,170.3294863331002,False,False,True
aafa2,claude-v3-opus,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,7.5088703270825,2.1289868706794,-13.362278571683689,4.858317589387298,174753427.17583787,147.64024024444322,False,False,True
0c28e,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,original,claude-v3-sonnet,17.345355822184803,6.589914304649887,-30.06340604416982,4.341632684925571,166788225.50331616,169.39137742568576,False,False,True
8c653,claude-v3-opus,llama-3-8b,mistral-large,original,original,original,17.906757570811713,6.600946184956604,-27.780313762638745,4.312143716635182,166768527.54750523,166.41793425576628,False,False,True
80f56,claude-v3-opus,mistral-large,mistral-large,gpt-4-o,gpt-4-turbo,original,7.249764598814429,1.7153146766975682,-12.193738619515987,4.871927736885846,175492058.88418806,146.11836258419333,False,False,True
8d576,gpt-4-o,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,18.908784604578766,6.708777367938859,-28.32957591516882,4.259509852388874,166575989.7553637,167.13327975850723,False,False,True
64c8f,original,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,19.769975275931078,8.535188147327599,-31.11981679001307,4.214273754600436,163314844.979971,170.76722076862353,False,False,True
645e9,mistral-large,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,19.924267487561316,9.316870343583775,-30.636836624391634,4.206169187510386,161919113.61487716,170.138199293543,False,False,True
c416c,llama-3-70b,original,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-opus,14.834708495222308,6.018997535555106,-23.51138064484682,4.47351043485105,167807625.00518543,160.85818087889925,False,False,True
3a44a,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,9.864837648647901,4.800755051838903,-12.230734618981039,4.734564776346088,169982855.87644768,146.16654526292848,False,False,True
ebe69,mistral-large,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,10.54684025438101,4.364920280083253,-13.46233026320115,4.698740959865972,170761059.93923858,147.77054510386046,False,False,True
72429,claude-v3-opus,original,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-sonnet,19.005972487699413,7.717177430493667,-24.972303563600253,4.254404826601967,164775442.67547464,162.76085091536098,False,False,True
57310,original,claude-v3-sonnet,original,claude-v3-sonnet,original,claude-v3-sonnet,10.574715046368574,4.464630394307821,-12.530171952531896,4.697276769811287,170583022.70811465,146.55652507297305,False,False,True
bb1fb,llama-3-70b,mistral-large,gpt-4-turbo,gpt-4-o,gpt-4-turbo,claude-v3-opus,6.274190788158828,2.5605235711180723,-10.423978536651495,4.923172082379461,173982897.52724656,143.81347062982144,False,False,True
ed3a4,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-sonnet,original,claude-v3-opus,18.61013053787713,8.492677154142518,-28.126993656007087,4.275197370862588,163390750.41421765,166.8694416124436,False,False,True
97c82,llama-3-70b,original,original,claude-v3-sonnet,gpt-4-turbo,original,14.73722705360843,4.535571500054176,-21.437110866418973,4.478630880499258,170456353.93295404,158.15670299509662,False,False,True
11e27,llama-3-70b,original,original,claude-v3-sonnet,original,claude-v3-opus,14.54177164061283,6.814236067841618,-20.584866691135048,4.488897643098608,166387688.14649853,157.04676116637552,False,False,True
97d23,llama-3-70b,claude-v3-sonnet,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,16.62952161671321,7.338696453106437,-25.5348305163684,4.379233587021008,165451238.76467916,163.4934721673072,False,False,True
c7013,claude-v3-opus,mistral-large,original,claude-v3-sonnet,original,claude-v3-sonnet,18.42073466600422,6.946694624163496,-27.177517332909144,4.285145841585472,166151176.9882312,165.63286702859781,False,False,True
4a93f,gpt-3.5-turbo,mistral-large,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,18.220739758879144,7.515841855889973,-27.673017318939962,4.295651051960886,165134937.08091134,166.2781940094987,False,False,True
ce22c,original,mistral-large,gpt-4-turbo,original,gpt-4-turbo,claude-v3-opus,-1.6145768705198928,0.6507667274530807,-1.7576830173112392,5.337548453500494,177392860.73118305,132.52670073929158,True,False,True
089b6,gpt-4-o,claude-v3-sonnet,original,claude-v3-sonnet,original,claude-v3-opus,18.00964716359995,5.837566101988841,-26.15456605551634,4.3067391949240115,168131579.60419664,164.30060047348326,False,False,True
444d8,gpt-3.5-turbo,mistral-large,mistral-large,original,gpt-4-turbo,claude-v3-opus,7.129857813633667,2.1431677114591836,-10.692714043357267,4.878226127289236,174728106.5988124,144.16346513656703,False,False,True
331e3,claude-v3-opus,mistral-large,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,18.615378709207093,7.639793053717861,-29.171706650446776,4.274921698123217,164913616.22266752,168.23005009199207,False,False,True
42f5b,llama-3-70b,llama-3-8b,gpt-4-turbo,original,original,claude-v3-opus,16.189559402195382,4.344814566978007,-24.439877325808943,4.4023436536081135,170796959.66233957,162.06743209341795,False,False,True
b7ad7,claude-v3-opus,claude-v3-sonnet,mistral-large,claude-v3-sonnet,original,claude-v3-opus,18.19504688505722,5.788568740921322,-27.720418649608845,4.297000631550327,168219066.76199082,166.33992833537883,False,False,True
d403f,claude-v3-opus,mistral-large,mistral-large,claude-v3-sonnet,original,original,19.550486535765167,7.05861041913612,-30.92983672960649,4.22580292513594,165951345.92384106,170.51979541590936,False,False,True
08e18,original,original,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,10.554925794933594,2.7611740824257898,-17.221577721401108,4.698316247528419,173624626.33545583,152.66649642788042,False,False,True
a9510,original,mistral-large,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,9.509715913998367,4.4180974056573215,-4.047703588823612,4.753218394005671,170666109.60977638,135.5091671434845,False,False,True
bbbff,claude-v3-opus,original,mistral-large,gpt-4-o,gpt-4-turbo,claude-v3-haiku,7.104109695968341,0.3897924519873148,-11.985180395461915,4.879578608693555,177858842.9212531,145.84674148860265,False,False,True
b3c05,gpt-4-o,mistral-large,llama-3-8b,original,gpt-4-turbo,claude-v3-sonnet,7.542876555379493,3.2318849589515035,-13.493020769135683,4.856531330989673,172784149.3009214,147.8105156630843,False,False,True
df396,claude-v3-opus,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-sonnet,30.565160780739824,12.647621532190941,-47.650856484242695,3.6472308413591237,155971896.28598326,192.29683981560808,False,False,True
480d7,gpt-4-o,llama-3-8b,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,30.260035606459358,14.035180886248463,-50.278464813007915,3.663258270220831,153494341.9542319,195.718972202281,False,False,True
77c6e,mistral-large,claude-v3-sonnet,original,claude-v3-sonnet,original,claude-v3-haiku,8.098935629676363,1.3166654176494297,-12.461106597726543,4.8273229994345455,176203866.41567564,146.46657605549998,False,False,True
f7d98,original,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-haiku,10.426526408881474,3.0572494834628916,-12.362352947354086,4.705060732085258,173095969.38811916,146.3379617329078,False,False,True
a5e06,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-sonnet,18.643608439076598,6.743443048677823,-24.595554091580095,4.273438864108175,166514092.50590423,162.27018167986347,False,False,True
67531,mistral-large,original,original,gpt-4-o,original,claude-v3-haiku,-2.7997876894772546,-2.020807506496117,0.3006942506702435,5.3998044837731864,182163085.72844958,129.8459208697663,True,True,False
7d04a,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-haiku,18.20294937873922,6.955379517602331,-26.196323041966007,4.296585534187034,166135669.69097775,164.35498374443537,False,False,True
4d28a,gpt-3.5-turbo,claude-v3-sonnet,llama-3-8b,original,gpt-4-turbo,claude-v3-opus,6.737874956907483,3.834638474767297,-11.254013189060714,4.898815963463858,171707903.7480945,144.894487322825,False,False,True
dddfb,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,original,claude-v3-haiku,29.849538380568127,12.196612031261294,-46.88416741473551,3.684820617875084,156777195.5615939,191.29832284999105,False,False,True
b4657,original,original,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,original,9.597593141272588,2.4366900448297164,-15.597228684725268,4.748602432664484,174204008.27726573,150.55098423954695,False,False,True
481a3,llama-3-70b,mistral-large,mistral-large,original,original,claude-v3-opus,4.149524871663861,1.5675130630616227,-9.54778962993812,5.034775236435235,175755965.81330988,142.67234377248786,False,False,True
dfa58,llama-3-70b,claude-v3-sonnet,llama-3-8b,claude-v3-sonnet,original,claude-v3-sonnet,15.772228135397212,6.798559088587295,-24.795872608461224,4.424264975590631,166415680.15112647,162.5310715837219,False,False,True
62b5d,llama-3-70b,mistral-large,mistral-large,original,original,claude-v3-sonnet,5.3507222851613205,2.059448224435879,-8.83391656995329,4.971679472085088,174877591.7917305,141.74261307716182,False,False,True
fd253,llama-3-70b,original,gpt-4-turbo,claude-v3-sonnet,original,claude-v3-haiku,16.87530925697535,5.31463866995609,-24.52567071257396,4.366323003917932,169065291.82388353,162.17916728781387,False,False,True
1f6bb,claude-v3-opus,llama-3-8b,gpt-4-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,31.27042395142132,12.656940977247336,-51.89731137651081,3.61018520812504,155955255.9661285,197.82731810504376,False,False,True
a0b2b,claude-v3-opus,mistral-large,mistral-large,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,18.723491572993552,8.284224403814106,-29.18237631566706,4.269242811622098,163762952.88111135,168.2439460012513,False,False,True
18fa1,gpt-3.5-turbo,original,llama-3-8b,claude-v3-sonnet,gpt-4-turbo,claude-v3-opus,17.58048078188297,6.301157473103831,-26.91442088850192,4.329282184597105,167303814.79088625,165.29021669773684,False,False,True
20187,llama-3-70b,claude-v3-sonnet,original,original,gpt-4-turbo,original,3.4314069729736856,1.5817679056871983,-6.985088223554379,5.072496094973758,175730513.10240987,139.33474456329398,False,False,True
51b47,claude-v3-opus,llama-3-8b,gpt-3.5-turbo,claude-v3-sonnet,gpt-4-turbo,claude-v3-sonnet,30.89379977942741,13.565683516706212,-48.35954508293043,3.6299682926852257,154332652.21335977,193.21981839619997,False,False,True
2ef50,claude-v3-opus,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-haiku,7.852048311048683,2.6452085719485474,-14.968908185463388,4.840291345771402,173831688.36273164,149.7326750927096,False,False,True
978c1,gpt-3.5-turbo,claude-v3-sonnet,gpt-3.5-turbo,original,gpt-4-turbo,claude-v3-haiku,6.904319389465142,3.821521279047831,-14.08222584736387,4.89007307193242,171731325.13542482,148.5778818487229,False,False,True
07c2b,mistral-large,original,llama-3-8b,claude-v3-sonnet,original,claude-v3-opus,9.05775691148062,3.719048085727011,-15.239492071005879,4.776958620548248,171914295.977903,150.08507688253871,False,False,True
dff2c,original,mistral-large,mistral-large,claude-v3-sonnet,original,claude-v3-haiku,9.527762218450254,3.761968237685061,-16.59836236727763,4.752270468743518,171837659.9708795,151.85483609636518,False,False,True
