id,structure_5fba4,structure_06fb2,structure_975e2,structure_52fce,structure_14320,structure_c80df,structure_6fedc,structure_bbdd3,structure_4bd55,structure_d00ba,structure_ea5c4,structure_74928,structure_9176d,structure_24ac5,structure_bcaba,structure_bfcaa,structure_dc0fa,structure_1a80e,structure_70b08,structure_793be,structure_5a2ea,runtime_perc_diff,memory_perc_diff,cpu_perc_diff,runtime,memory,cpu,runtime_has_improved,memory_has_improved,cpu_has_improved
344ac,original,original,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o_1,original,original,gpt-4-o,original,original,original,-0.33547473043154463,-9.523590255689744,-0.000666810496152231,24.890403012434643,8916942.637119437,99.91790752518999,True,True,True
860fa,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,0.6589969431530015,-8.31692673461872,-8.876364642694755e-05,24.643702622503042,8818701.25026775,99.91732995672452,False,True,True
58c4f,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.8743789546219518,-8.96842230963117,-0.013896497954915212,24.590272416671116,8871743.23562598,99.93112626392697,False,True,True
8aedd,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,0.8086889274298529,-10.464248639612906,-0.0018712961638562725,24.606568260739248,8993527.022556277,99.91911101404061,False,True,True
fc703,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,0.6062762986953348,-8.839662662466921,0.01230095045031503,24.65678112829725,8861260.175446352,99.90495049619824,False,True,False
6b3c5,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,0.1477305009355945,-8.671360749788281,-4.8039327065949734e-05,24.77053341517846,8847557.753004124,99.91728926610809,False,True,True
15b64,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.7375931966526991,-9.755831000877663,0.00201348525412362,24.624205107490223,8935850.686043033,99.91522944761853,False,True,False
57d71,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,1.1169788281551245,-10.276027264363487,0.012732768371269463,24.53009022648136,8978202.842603259,99.90451903564433,False,True,False
b3810,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-0.006527517301245001,-9.119454427639434,0.01968758998219719,24.808800481259823,8884039.625193728,99.89756996975568,True,True,False
969be,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.21728446304817137,-8.314927941250886,-0.0019623525847322102,24.75327903777361,8818538.517054176,99.91920199510434,False,True,True
20a14,original,original,original,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.5753902530958109,-10.295106945286625,0.002941926218216,24.664443085591,8979756.228681354,99.91430177502042,False,True,False
37347,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.7506452528867913,-7.935419856316231,0.002397475320698689,24.620967260251444,8787640.59071899,99.91484577533727,False,True,False
3e2f7,original,gpt-4-o_2,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.6279483186847726,-10.477729058470372,-0.009362995343464233,24.651404911031324,8994624.54064709,99.92659651318486,False,True,True
034b2,original,gpt-4-o_2,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.3869995174331859,-9.77535224114593,0.002958773133982107,24.71117751672864,8937440.021995874,99.91428494204695,False,True,False
1fa29,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,-0.32125948869181614,-10.360668623464424,-0.0014835677337866893,24.886876611659925,8985093.980321342,99.91872360648968,True,True,True
c5911,original,gpt-4-o_2,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,gpt-4-o,original,gpt-4-o,original,original,0.6988476873860698,-8.888103577564708,0.00037538880378953265,24.633816776176293,8865204.027727017,99.91686618840099,False,True,False
64ca2,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,0.08949691160825574,-9.809080334909106,0.004504624328463792,24.784979527195294,8940186.019243075,99.91274037017934,False,True,False
97383,original,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.8150255438315681,-9.825193124514962,-0.008310413036290074,24.604996324827273,8941497.853710005,99.92554480198147,False,True,True
b976e,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.8477853435549014,-9.305331570896847,-0.0006243590060505634,24.59686954195301,8899172.947796727,99.9178651088322,False,True,True
574d5,original,original,original,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,original,0.26883618050684543,-9.391437237223556,-7.978705952856379e-05,24.740490509818,8906183.303150982,99.91732098756653,False,True,True
9546f,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,0.1418659534206071,-9.50678789709684,0.00600130276415809,24.77198824410637,8915574.660892658,99.91124493037576,False,True,False
c99f7,original,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,0.9502899061771279,-9.45800839568823,0.018103265790919743,24.571441049377125,8911603.242361614,99.89915298278032,False,True,False
902d6,original,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,0.5267933223556878,-9.70771240253651,0.024664676931298396,24.676498614251614,8931933.075415177,99.8925970017807,False,True,False
cd91d,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,0.4246125409140627,-8.922063097817928,0.005750583867559914,24.701846785843372,8867968.866729967,99.91149544178057,False,True,False
f5da7,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,original,original,-0.15012060402472904,-9.90965603565189,0.002151725099472842,24.84442187845707,8948374.462957509,99.91509132217872,True,True,False
c07ce,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.39498552421433836,-10.207942568349926,0.008426807182014044,24.709196413556736,8972659.677633947,99.90882143327464,False,True,False
5616f,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,-0.6984142972431193,-8.667024845140306,-0.014335262652057364,24.980438088377316,8847204.742178459,99.931564665508,True,True,True
58675,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,0.8787511894045862,-8.330726517723832,0.008876349639290121,24.589187788466614,8819824.769630708,99.908372262853,False,True,False
36b55,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,-0.0001841833022622493,-9.173337618707693,0.00022137331072863344,24.80722687890132,8888426.564324731,99.91702007643278,True,True,False
11acd,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,original,gpt-4-o,original,original,0.854579197069318,-8.719079328282673,0.006119183138927001,24.595184178402025,8851442.79572566,99.9111271475573,False,True,False
47773,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.9022604472197046,-8.73684372932945,-0.0013055097929952901,24.583355804284412,8852889.09733746,99.91854569590738,False,True,True
d47bb,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,0.8197846311253787,-7.2615211010564815,0.0004936913949509611,24.60381572941939,8732774.63417165,99.91674798371555,False,True,False
b5d07,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,-0.18015083674194152,-8.782673620005797,-0.008304231018110921,24.85187153269847,8856620.371168718,99.92553862507945,True,True,True
b4107,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,original,0.7555137088712298,-9.759577577573685,-0.01604845246446462,24.619759533554316,8936155.716305519,99.93327643750622,False,True,True
6ba6e,original,gpt-4-o_2,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,0.865569221246493,-9.2549608911879,-0.0049749236277919,24.592457863191765,8895071.982328841,99.92221207298176,False,True,True
c506d,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.9058467781837519,-10.99893677555553,0.008648321063992917,24.582466136664152,9037059.045436626,99.90860010271474,False,True,False
a77ea,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o_1,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.23991197365052525,-8.703317525053775,-0.0019430547989019251,24.86669658621152,8850159.537069498,99.91918271328912,True,True,True
5544e,original,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.01965478359421244,-9.320591968948506,-0.006154169426078142,24.802305390437443,8900415.384186262,99.92339034285116,False,True,True
fd3d2,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,0.06365787893228766,-11.01302171046447,33.34325612910731,24.791389462848503,9038205.780640772,66.60157959389797,False,True,False
aa922,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,0.984535791590345,-9.503641826359981,-0.016497233572767386,24.56294561053316,8915318.521258928,99.93372484720896,False,True,True
49d73,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.3858559891589121,-9.740813530321187,-0.009437274208050277,24.711461193859577,8934628.027771933,99.9266707305772,False,True,True
cfdeb,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,-0.07709656242280415,-9.32921406138383,-0.003475448051429948,24.826306672145922,8901117.35810328,99.9207138383524,True,True,True
0ca12,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.2604704692986485,-9.66095096046048,0.021967202436918142,24.7425658069551,8928125.958650218,99.89529224387935,False,True,False
14178,gpt-4-o,gpt-4-o_2,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.6563983242427409,-7.984495721692666,0.016046425639111427,24.644347266604502,8791636.137937695,99.90120812071727,False,True,False
26948,original,gpt-4-o_2,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,0.518677899210989,-9.372171019754523,0.019358805064840053,24.67851182197531,8904614.73006454,99.8978984825748,False,True,False
c4ec7,original,gpt-4-o_2,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,gpt-4-o,original,0.16285990154407265,-9.05255892218695,-0.0015152102341976317,24.766780237356823,8878593.27903754,99.91875522280316,False,True,True
3468f,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,original,0.9632145633291295,-9.692199543930673,-0.02211385077086586,24.568234806259472,8930670.084766285,99.9393368161658,False,True,True
028e5,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,0.2086211152275946,-9.672997873775152,-0.007115233042639272,24.755428170164425,8929106.766846247,99.92435061110365,False,True,True
90628,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.429347936413628,-9.0191550106441,-0.012538849727585035,24.700672067701817,8875873.67532123,99.92976973927212,False,True,True
4cdea,original,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,0.7160849618963289,-8.402025542276428,0.010130570486452132,24.629540694256622,8825629.631492283,99.90711907998313,False,True,False
d50ef,gpt-4-o,original,original,original,original,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,0.3144022835297952,-7.377697885949073,0.021808881214769822,24.729186844080687,8742233.251481708,99.89545043407686,False,True,False
bc985,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,-2.8020336473351826,-9.85731085526928,0.004963143642882356,25.50228675206502,8944112.742083387,99.9122822303297,True,True,False
6091c,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,original,original,0.8654395445885713,-9.423491307120296,0.008680679624115365,24.592490032315254,8908793.008529413,99.90856777093416,False,True,False
5f677,original,gpt-4-o_2,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,original,0.6037869633794434,-9.356172378057062,0.01486185132073324,24.657398662219446,8903312.189032465,99.90239171469695,False,True,False
7ae81,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,-0.5728149956061735,-9.035354373973695,-0.005516300408004882,24.949280442049105,8877192.55825075,99.92275300172541,True,True,True
96c01,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,1.1217400879058963,-8.851125598346224,-0.005670373740727613,24.528909092148144,8862193.438695394,99.922906947549,False,True,True
13ddb,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,-0.7015798823643123,-9.47314147541519,0.002011583040187157,24.981223380813997,8912835.313037286,99.91523134825822,True,True,False
fc602,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.9117144742596117,-10.895163704914228,0.002749875616392312,24.58101052666704,9028610.285529962,99.9144936666836,False,True,False
384db,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.332999195723448,-8.468342227479125,-0.010239253656744092,24.724573474377394,8831028.852577493,99.92747204631786,False,True,True
b9142,original,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,0.24725320622374397,-11.250036108086643,-0.01873309058606071,24.745844637354214,9057502.479943948,99.93595885385531,False,True,True
8881b,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-0.4971731083494898,-11.38640989635658,-0.00023014802772983273,24.930515822023153,9068605.450951114,99.9174712240979,True,True,True
991d2,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,0.9141265171615819,-8.901537678360835,0.00028760087055329693,24.58041216681401,8866297.77479923,99.91695390368204,False,True,False
3a996,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,0.8211104355450141,-9.171583193847708,0.012739284355205693,24.60348683471481,8888283.726550685,99.90451252505294,False,True,False
d6533,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,0.42342854687499304,-9.152899901515998,-0.020143653208753966,24.702140501389902,8886762.61273762,99.93736824911424,False,True,True
459e0,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,gpt-4-o,original,original,gpt-4-o,0.9582226126782882,-9.408986614525013,-0.0035154949487323493,24.569473168502252,8907612.098448405,99.9207538521074,False,True,True
d5b2e,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.34995880120368633,-9.207008256153788,-0.000333968805909583,24.720366274317104,8891167.883724151,99.91757495895531,False,True,True
a1b9c,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.3484806044357952,-8.602781283366419,0.014563905076781793,24.720732973267634,8841974.305942716,99.90268941436436,False,True,False
e5728,original,gpt-4-o_2,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,original,gpt-4-o,original,original,original,gpt-4-o,-0.4010155338588857,-9.420863347236514,-0.0025101109950091106,24.906661838293076,8908579.05126704,99.9197493001967,True,True,True
022f0,gpt-4-o,gpt-4-o_2,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o_1,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,0.5405553365173016,-10.246199591213564,-0.002725679481932426,24.673084646463394,8975774.400932787,99.91996469028187,False,True,True
9758d,original,gpt-4-o_2,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o,gpt-4-o,original,-0.4131210896474898,-8.818362612677296,0.009721527108690637,24.909664885451395,8859526.016424552,99.90752778484178,True,True,False
0edd9,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,gpt-4-o,original,0.5861194572984332,-9.002002619947557,-0.008005716673384851,24.6617814724644,8874477.20097654,99.92524035778142,False,True,True
3f70f,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.3134600529132833,-7.46123664796921,0.009277838719566184,24.729420584936936,8749034.620457748,99.90797110604001,False,True,False
37561,original,original,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,original,original,gpt-4-o_1,gpt-4-o,original,original,original,original,original,-0.7375465689190384,-9.8733881686327,-0.002287201260064065,24.990145701915026,8945421.688226277,99.91952657493903,True,True,True
2f3e6,original,gpt-4-o_2,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,original,original,gpt-4-o,original,original,original,0.7704111871869939,-8.566441205810694,-0.003912344011523666,24.61606388911605,8839015.652138213,99.92115037274293,False,True,True
9dfa5,original,gpt-4-o_2,gpt-4-o,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o,original,original,gpt-4-o,0.20046873028090484,-9.203860371406257,0.0011705091964698162,24.75745054706931,8890911.596401425,99.91607172603987,False,True,False
9e5d6,original,gpt-4-o_2,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,original,gpt-4-o,gpt-4-o,original,0.722531167237739,-8.999981722396452,0.0037053964581725348,24.627941572417814,8874312.668134833,99.91353893661876,False,True,False
eb7ca,original,original,original,original,original,original,gpt-4-o,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,0.5886827512579155,-9.422294077690566,0.016519836303689847,24.661145591487486,8908695.53522596,99.90073510184136,False,True,False
2161c,original,gpt-4-o_2,original,gpt-4-o,original,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,gpt-4-o,original,original,-0.06366393578229687,-8.939412704730376,-0.0036700910819169163,24.822974416116875,8869381.397576096,99.92090832029878,True,True,True
2606d,original,gpt-4-o_2,original,original,gpt-4-o,gpt-4-o,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,original,gpt-4-o,gpt-4-o_1,original,original,original,gpt-4-o,gpt-4-o,original,0.562618994429972,-9.0350545162017,0.015772992389953642,24.66761127486825,8877168.145112485,99.90148132767654,False,True,False
3b259,original,gpt-4-o_2,original,original,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,original,gpt-4-o,gpt-4-o,gpt-4-o_1,gpt-4-o,original,original,original,original,gpt-4-o,0.7767732373530369,-9.408007630535941,-0.01041785329238509,24.614485643804073,8907532.393755993,99.9276504981467,False,True,True
